HardwareVendor,SystemEnclosure,Nodes,JVMVendor,Processor,MHz,Chips,Cores,TotalThreads,TotalMemoryGB,OverallPowerUsageWatt,SystemEnclosure_split,SystemEnclosure_len,year,SystemEnclosure_cleaned,Processor_general
ASUSTeK Computer Inc.,"RS720-E9/RS8  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,12727,"['RS720-E9/RS8  Dec 6', ' 2018 ']",2, 2018 ,RS720-E9/RS8 ,Intel
"Hitachi, Ltd.","HA8000/RS440 (AL)  Aug 10, 2011 | HTML | Text",1,IBM,Intel Xeon E7-4870,2400,4,40,80,128,1816,"['HA8000/RS440 (AL)  Aug 10', ' 2011 ']",2, 2011 ,HA8000/RS440 (AL)  ,Intel
"Hitachi, Ltd.","HA8000/RS110 (DL)  Aug 24, 2011 | HTML | Text",1,IBM,Intel Xeon E3-1280,3500,1,4,8,8,2876,"['HA8000/RS110 (DL)  Aug 24', ' 2011 ']",2, 2011 ,HA8000/RS110 (DL)  ,Intel
"Hitachi, Ltd.","HA8000/SS10 (DL)  Aug 24, 2011 | HTML | Text",1,IBM,Intel Xeon E3-1220,3100,1,4,4,8,3026,"['HA8000/SS10 (DL)  Aug 24', ' 2011 ']",2, 2011 ,HA8000/SS10 (DL)  ,Intel
"Hitachi, Ltd.","HA8000/TS10 (DL)  Aug 24, 2011 | HTML | Text",1,IBM,Intel Xeon E3-1280,3500,1,4,8,8,3552,"['HA8000/TS10 (DL)  Aug 24', ' 2011 ']",2, 2011 ,HA8000/TS10 (DL)  ,Intel
"Hitachi, Ltd.","BS2000 Server Blade E57A2 Server Chassis BS2000A  Nov 9, 2011 | HTML | Text",8,IBM,Intel Xeon processor E7-8870,2400,16,160,320,256,1586,"['BS2000 Server Blade E57A2 Server Chassis BS2000A  Nov 9', ' 2011 ']",2, 2011 ,BS2000 Server Blade E57A2 Server Chassis BS2000A ,Intel
"Hitachi, Ltd.","HA8000/TS20BM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,2,16,32,32,3987,"['HA8000/TS20BM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/TS20BM  ,Intel
"Hitachi, Ltd.","HA8000/RS210-hHM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670,2600,2,16,32,32,3597,"['HA8000/RS210-hHM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/RS210-hHM  ,Intel
"Hitachi, Ltd.","HA8000/RS220-hHM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670,2600,2,16,32,32,3677,"['HA8000/RS220-hHM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/RS220-hHM  ,Intel
"Hitachi, Ltd.","HA8000/RS210AM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,2,16,32,32,3775,"['HA8000/RS210AM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/RS210AM  ,Intel
"Hitachi, Ltd.","HA8000/RS110-hHM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,1,8,16,16,3224,"['HA8000/RS110-hHM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/RS110-hHM  ,Intel
"Hitachi, Ltd.","HA8000/RS220AM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,2,16,32,32,3911,"['HA8000/RS220AM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/RS220AM  ,Intel
"Hitachi, Ltd.","HA8000/TS10-hJM  Aug 22, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,1,8,16,16,3501,"['HA8000/TS10-hJM  Aug 22', ' 2012 ']",2, 2012 ,HA8000/TS10-hJM  ,Intel
"Hitachi, Ltd.","HA8000/RS110 (DL2)  Mar 6, 2013 | HTML | Text",1,IBM,Intel Xeon E3-1280v2,3600,1,4,8,8,3744,"['HA8000/RS110 (DL2)  Mar 6', ' 2013 ']",2, 2013 ,HA8000/RS110 (DL2) ,Intel
"Hitachi, Ltd.","HA8000/TS10 (DL2)  Mar 20, 2013 | HTML | Text",1,IBM,Intel Xeon E3-1280v2,3600,1,4,8,8,4342,"['HA8000/TS10 (DL2)  Mar 20', ' 2013 ']",2, 2013 ,HA8000/TS10 (DL2)  ,Intel
"Hitachi, Ltd.","HA8000/SS10 (DL2)  Mar 20, 2013 | HTML | Text",1,IBM,Intel Xeon E3-1220v2 (Intel Turbo Boost Technology up to 3.50 GHz),3100,1,4,4,8,3963,"['HA8000/SS10 (DL2)  Mar 20', ' 2013 ']",2, 2013 ,HA8000/SS10 (DL2)  ,Intel
"Huawei Technologies Co., Ltd","XH310 Tecal X6000  Nov 10, 2010 | HTML | Text",4,IBM,Intel Xeon X3480,3067,4,16,32,32,2286,"['XH310 Tecal X6000  Nov 10', ' 2010 ']",2, 2010 ,XH310 Tecal X6000  ,Intel
"Huawei Technologies Co., Ltd","XH310 Tecal X6000  Nov 10, 2010 | HTML | Text",4,IBM,Intel Xeon X3470,2933,4,16,32,32,2234,"['XH310 Tecal X6000  Nov 10', ' 2010 ']",2, 2010 ,XH310 Tecal X6000  ,Intel
"Huawei Technologies Co., Ltd","XH620 Tecal T6000  Mar 9, 2011 | HTML | Text",2,IBM,Intel Xeon X5670,2930,4,24,48,24,3041,"['XH620 Tecal T6000  Mar 9', ' 2011 ']",2, 2011 ,XH620 Tecal T6000 ,Intel
"Huawei Technologies Co., Ltd","XH620 Tecal T6000  Jul 13, 2011 | HTML | Text",2,IBM,Intel Xeon X5675,3067,4,24,48,32,3152,"['XH620 Tecal T6000  Jul 13', ' 2011 ']",2, 2011 ,XH620 Tecal T6000  ,Intel
"Huawei Technologies Co., Ltd","RH2285  Nov 2, 2011 | HTML | Text",1,IBM,Intel Xeon L5640,2266,2,12,24,16,3199,"['RH2285  Nov 2', ' 2011 ']",2, 2011 ,RH2285 ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Mar 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,32,4376,"['RH2288 V2  Mar 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Mar 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2650L,1800,2,16,32,32,4186,"['RH2288 V2  Mar 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Mar 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2670,2600,2,16,32,32,4590,"['RH2288 V2  Mar 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Mar 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2650L,1800,2,16,32,32,4369,"['RH2288 V2  Mar 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","XH621 V2 Tecal X6000  Mar 28, 2012 | HTML | Text",2,IBM,Intel Xeon E5-2650L,1800,4,32,64,64,3712,"['XH621 V2 Tecal X6000  Mar 28', ' 2012 ']",2, 2012 ,XH621 V2 Tecal X6000  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  May 2, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,32,4669,"['RH2288 V2  May 2', ' 2012 ']",2, 2012 ,RH2288 V2 ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  May 2, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,48,4752,"['RH2288 V2  May 2', ' 2012 ']",2, 2012 ,RH2288 V2 ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  May 2, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,48,4830,"['RH2288 V2  May 2', ' 2012 ']",2, 2012 ,RH2288 V2 ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  May 16, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2660,2200,2,16,32,16,5088,"['RH2288 V2  May 16', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  May 16, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2650L,1800,2,16,32,16,4846,"['RH2288 V2  May 16', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  May 16, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670,2600,2,16,32,16,4871,"['RH2288 V2  May 16', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2285 V2  May 30, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2450L,1800,2,16,32,16,4734,"['RH2285 V2  May 30', ' 2012 ']",2, 2012 ,RH2285 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2285 V2  May 30, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,2,16,32,16,5052,"['RH2285 V2  May 30', ' 2012 ']",2, 2012 ,RH2285 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2285 V2  May 30, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2450,2100,2,16,32,16,4959,"['RH2285 V2  May 30', ' 2012 ']",2, 2012 ,RH2285 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2285 V2  May 30, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2440,2400,2,12,24,16,4117,"['RH2285 V2  May 30', ' 2012 ']",2, 2012 ,RH2285 V2  ,Intel
"Huawei Technologies Co., Ltd","XH320 V2 Tecal X6000 V2  Jun 28, 2012 | HTML | Text",4,Oracle,Intel Xeon E5-2470,2300,8,64,128,64,5065,"['XH320 V2 Tecal X6000 V2  Jun 28', ' 2012 ']",2, 2012 ,XH320 V2 Tecal X6000 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2485 V2  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-4640,2400,4,32,64,48,5013,"['RH2485 V2  Jun 28', ' 2012 ']",2, 2012 ,RH2485 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2485 V2  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-4640,2400,4,32,64,48,4991,"['RH2485 V2  Jun 28', ' 2012 ']",2, 2012 ,RH2485 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2630,2300,2,12,24,32,3990,"['RH2288 V2  Jun 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2665,2400,2,16,32,32,4684,"['RH2288 V2  Jun 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Jun 28, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2640,2500,2,12,24,32,3992,"['RH2288 V2  Jun 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","BH640 V2 HuaWei Tecal E6000  Aug 8, 2012 | HTML | Text",3,Oracle,Intel Xeon E5-4640,2400,12,96,192,96,5120,"['BH640 V2 HuaWei Tecal E6000  Aug 8', ' 2012 ']",2, 2012 ,BH640 V2 HuaWei Tecal E6000 ,Intel
"Huawei Technologies Co., Ltd","RH2285 V2  Sep 5, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470,2300,2,16,32,24,5203,"['RH2285 V2  Sep 5', ' 2012 ']",2, 2012 ,RH2285 V2 ,Intel
"Huawei Technologies Co., Ltd","BH622 V2 HuaWei Tecal E6000  Sep 5, 2012 | HTML | Text",4,Oracle,Intel Xeon E5-2660,2200,8,64,128,64,4806,"['BH622 V2 HuaWei Tecal E6000  Sep 5', ' 2012 ']",2, 2012 ,BH622 V2 HuaWei Tecal E6000 ,Intel
"Huawei Technologies Co., Ltd","RH2285 V2  Oct 31, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2470,2300,2,16,32,24,5717,"['RH2285 V2  Oct 31', ' 2012 ']",2, 2012 ,RH2285 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Oct 31, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2680,2700,2,16,32,24,4786,"['RH2288 V2  Oct 31', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Oct 31, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,24,5453,"['RH2288 V2  Oct 31', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Nov 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,16,5544,"['RH2288 V2  Nov 28', ' 2012 ']",2, 2012 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288 V2  Jun 26, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2650,2000,2,16,32,24,5284,"['RH2288 V2  Jun 26', ' 2013 ']",2, 2013 ,RH2288 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2485 V2  Jul 10, 2013 | HTML | Text",1,IBM,Intel Xeon E5-4607,2200,4,24,48,60,4266,"['RH2485 V2  Jul 10', ' 2013 ']",2, 2013 ,RH2485 V2  ,Intel
"Huawei Technologies Co., Ltd","RH2288H V2-8 Rack Server  Oct 2, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2660V2,2200,2,20,40,24,7336,"['RH2288H V2-8 Rack Server  Oct 2', ' 2013 ']",2, 2013 ,RH2288H V2-8 Rack Server ,Intel
"Huawei Technologies Co., Ltd","Tecal CH121 Huawei Tecal E9000  Oct 21, 2013 | HTML | Text",6,IBM,Intel Xeon E5-2660 v2,2200,12,120,240,144,6309,"['Tecal CH121 Huawei Tecal E9000  Oct 21', ' 2013 ']",2, 2013 ,Tecal CH121 Huawei Tecal E9000  ,Intel
"Huawei Technologies Co., Ltd","Tecal CH121 Huawei Tecal E9000  Oct 21, 2013 | HTML | Text",8,IBM,Intel Xeon E5-2660 v2,2200,16,160,320,192,6453,"['Tecal CH121 Huawei Tecal E9000  Oct 21', ' 2013 ']",2, 2013 ,Tecal CH121 Huawei Tecal E9000  ,Intel
"Huawei Technologies Co., Ltd","RH2288H V2  May 7, 2014 | HTML | Text",1,IBM,Intel Xeon E5-2609,2400,2,8,8,48,2716,"['RH2288H V2  May 7', ' 2014 ']",2, 2014 ,RH2288H V2 ,Intel
"Huawei Technologies Co., Ltd","XH628 V3 Huawei FusionServer X6800  Oct 21, 2014 | HTML | Text",3,IBM,Intel Xeon E5-2699 v3,2300,6,108,216,192,NC,"['XH628 V3 Huawei FusionServer X6800  Oct 21', ' 2014 ']",2, 2014 ,XH628 V3 Huawei FusionServer X6800  ,Intel
"Huawei Technologies Co., Ltd","FusionServer RH2288 V3  Oct 21, 2014 | HTML | Text",1,IBM,Intel Xeon E5-2699 V3,2300,2,36,72,64,NC,"['FusionServer RH2288 V3  Oct 21', ' 2014 ']",2, 2014 ,FusionServer RH2288 V3  ,Intel
"Huawei Technologies Co., Ltd","FusionServer RH2288 V3  Dec 1, 2014 | HTML | Text",1,IBM,Intel Xeon E5-2699V3,2300,2,36,72,64,NC,"['FusionServer RH2288 V3  Dec 1', ' 2014 ']",2, 2014 ,FusionServer RH2288 V3 ,Intel
"Huawei Technologies Co., Ltd","Fusion Server RH2288H V3  Sep 25, 2015 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3,2300,2,36,72,64,10700,"['Fusion Server RH2288H V3  Sep 25', ' 2015 ']",2, 2015 ,Fusion Server RH2288H V3  ,Intel
"Huawei Technologies Co., Ltd","Fusion Server RH2288H V3  Apr 27, 2016 | HTML | Text",1,Oracle,Intel Xeon E5-2698 V4,2200,2,40,80,64,12212,"['Fusion Server RH2288H V3  Apr 27', ' 2016 ']",2, 2016 ,Fusion Server RH2288H V3  ,Intel
"Huawei Technologies Co., Ltd","Fusion Server XH620 V3 Huawei FusionServer X6800  Apr 27, 2016 | HTML | Text",4,Oracle,Intel Xeon E5-2698 V4,2200,8,160,320,256,10653,"['Fusion Server XH620 V3 Huawei FusionServer X6800  Apr 27', ' 2016 ']",2, 2016 ,Fusion Server XH620 V3 Huawei FusionServer X6800  ,Intel
"Huawei Technologies Co., Ltd","FusionServer CH121 V3 Huawei FusionServer E9000  Dec 21, 2016 | HTML | Text",8,Oracle,Intel Xeon E5-2683 V4,2100,16,256,512,4096,5316,"['FusionServer CH121 V3 Huawei FusionServer E9000  Dec 21', ' 2016 ']",2, 2016 ,FusionServer CH121 V3 Huawei FusionServer E9000  ,Intel
"Huawei Technologies Co., Ltd","FusionServer CH121 V3 Huawei FusionServer E9000  Dec 21, 2016 | HTML | Text",10,Oracle,Intel Xeon E5-2683 V4,2100,20,320,640,5120,5555,"['FusionServer CH121 V3 Huawei FusionServer E9000  Dec 21', ' 2016 ']",2, 2016 ,FusionServer CH121 V3 Huawei FusionServer E9000  ,Intel
"Huawei Technologies Co., Ltd","FusionServer XH321 V3 Huawei FusionServer X6000  Mar 29, 2017 | HTML | Text",4,Oracle,Intel Xeon E5-2699 v4,2200,8,176,352,256,10261,"['FusionServer XH321 V3 Huawei FusionServer X6000  Mar 29', ' 2017 ']",2, 2017 ,FusionServer XH321 V3 Huawei FusionServer X6000  ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 2288H V5  Jul 11, 2017 | HTML | Text",1,Oracle,Intel Xeon Platinum 8176,2100,2,56,112,192,12968,"['Fusion Server 2288H V5  Jul 11', ' 2017 ']",2, 2017 ,Fusion Server 2288H V5  ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 2288H V5  Jul 11, 2017 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,13398,"['Fusion Server 2288H V5  Jul 11', ' 2017 ']",2, 2017 ,Fusion Server 2288H V5  ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 2288H V5  Sep 27, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,13478,"['Fusion Server 2288H V5  Sep 27', ' 2018 ']",2, 2018 ,Fusion Server 2288H V5  ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 2288H V5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280,2700,2,56,112,192,13490,"['Fusion Server 2288H V5  Apr 2', ' 2019 ']",2, 2019 ,Fusion Server 2288H V5 ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 5288 V5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280,2700,2,56,112,192,13388,"['Fusion Server 5288 V5  Apr 2', ' 2019 ']",2, 2019 ,Fusion Server 5288 V5 ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 2288H V5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280,2700,2,56,112,192,14224,"['Fusion Server 2288H V5  Apr 2', ' 2019 ']",2, 2019 ,Fusion Server 2288H V5 ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 5288 V5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280,2700,2,56,112,192,14071,"['Fusion Server 5288 V5  Apr 2', ' 2019 ']",2, 2019 ,Fusion Server 5288 V5 ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 1288H V5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280,2700,2,56,112,192,14209,"['Fusion Server 1288H V5  Apr 2', ' 2019 ']",2, 2019 ,Fusion Server 1288H V5 ,Intel
"Huawei Technologies Co., Ltd","Fusion Server 1288H V5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280,2700,2,56,112,192,13465,"['Fusion Server 1288H V5  Apr 2', ' 2019 ']",2, 2019 ,Fusion Server 1288H V5 ,Intel
IBM Corporation,"IBM System x3450  Mar 26, 2008 | HTML | Text",1,IBM,Intel Xeon E5462,2800,2,8,8,16,854,"['IBM System x3450  Mar 26', ' 2008 ']",2, 2008 ,IBM System x3450  ,Intel
IBM Corporation,"IBM System x3200 M2  May 21, 2008 | HTML | Text",1,IBM,Intel Xeon X3360,2833,1,4,4,4,1054,"['IBM System x3200 M2  May 21', ' 2008 ']",2, 2008 ,IBM System x3200 M2  ,Intel
IBM Corporation,"IBM System x3250 M2  May 21, 2008 | HTML | Text",1,IBM,Intel X3350,2666,1,4,4,4,913,"['IBM System x3250 M2  May 21', ' 2008 ']",2, 2008 ,IBM System x3250 M2  ,Intel
IBM Corporation,"IBM System x3350  May 21, 2008 | HTML | Text",1,IBM,Intel Xeon X3360,2833,1,4,4,4,926,"['IBM System x3350  May 21', ' 2008 ']",2, 2008 ,IBM System x3350  ,Intel
IBM Corporation,"IBM System x3250 M2  Aug 27, 2008 | HTML | Text",1,IBM,Intel Xeon X3360,2830,1,4,4,4,940,"['IBM System x3250 M2  Aug 27', ' 2008 ']",2, 2008 ,IBM System x3250 M2  ,Intel
IBM Corporation,"IBM System x3350  Aug 27, 2008 | HTML | Text",1,IBM,Intel Xeon X3360,2830,1,4,4,4,974,"['IBM System x3350  Aug 27', ' 2008 ']",2, 2008 ,IBM System x3350  ,Intel
IBM Corporation,"IBM System x3200 M2  Sep 10, 2008 | HTML | Text",1,IBM,Intel Xeon X3360,2833,1,4,4,4,1064,"['IBM System x3200 M2  Sep 10', ' 2008 ']",2, 2008 ,IBM System x3200 M2  ,Intel
IBM Corporation,"IBM System x3650 M2  Apr 23, 2009 | HTML | Text",1,IBM,Intel Xeon X5570,2933,2,8,16,8,1860,"['IBM System x3650 M2  Apr 23', ' 2009 ']",2, 2009 ,IBM System x3650 M2  ,Intel
IBM Corporation,"IBM System x3650 M2  May 20, 2009 | HTML | Text",1,IBM,Intel Xeon X5570,2933,2,8,16,8,1929,"['IBM System x3650 M2  May 20', ' 2009 ']",2, 2009 ,IBM System x3650 M2  ,Intel
IBM Corporation,"IBM System x3550 M2  May 20, 2009 | HTML | Text",1,IBM,Intel Xeon X5570,2933,2,8,16,8,1892,"['IBM System x3550 M2  May 20', ' 2009 ']",2, 2009 ,IBM System x3550 M2  ,Intel
IBM Corporation,"IBM System x iDataPlex dx360 M2 IBM iDataPlex 2U Flex chassis  Jun 3, 2009 | HTML | Text",2,IBM,Intel Xeon X5570,2933,4,16,32,24,2066,"['IBM System x iDataPlex dx360 M2 IBM iDataPlex 2U Flex chassis  Jun 3', ' 2009 ']",2, 2009 ,IBM System x iDataPlex dx360 M2 IBM iDataPlex 2U Flex chassis ,Intel
IBM Corporation,"IBM System x3550 M2  Jun 3, 2009 | HTML | Text",1,IBM,Intel Xeon X5570,2933,2,8,16,8,1938,"['IBM System x3550 M2  Jun 3', ' 2009 ']",2, 2009 ,IBM System x3550 M2 ,Intel
IBM Corporation,"IBM System x3650 M2  Jun 3, 2009 | HTML | Text",1,IBM,Intel Xeon X5570,2933,2,8,16,8,1977,"['IBM System x3650 M2  Jun 3', ' 2009 ']",2, 2009 ,IBM System x3650 M2 ,Intel
IBM Corporation,"IBM System x3400 M2  Jun 3, 2009 | HTML | Text",1,IBM,Intel Xeon E5540,2533,2,8,16,8,1750,"['IBM System x3400 M2  Jun 3', ' 2009 ']",2, 2009 ,IBM System x3400 M2 ,Intel
IBM Corporation,"IBM System x iDataPlex dx360 M2 IBM iDataPlex 2U Flex chassis  Aug 27, 2009 | HTML | Text",2,IBM,Intel Xeon L5530,2400,4,16,32,16,2231,"['IBM System x iDataPlex dx360 M2 IBM iDataPlex 2U Flex chassis  Aug 27', ' 2009 ']",2, 2009 ,IBM System x iDataPlex dx360 M2 IBM iDataPlex 2U Flex chassis  ,Intel
IBM Corporation,"System x3250 M3  Oct 8, 2009 | HTML | Text",1,IBM,Intel Xeon X3470,2933,1,4,8,8,2050,"['System x3250 M3  Oct 8', ' 2009 ']",2, 2009 ,System x3250 M3 ,Intel
IBM Corporation,"System x3200 M3  Oct 8, 2009 | HTML | Text",1,IBM,Intel Xeon X3470,2933,1,4,8,8,2035,"['System x3200 M3  Oct 8', ' 2009 ']",2, 2009 ,System x3200 M3 ,Intel
IBM Corporation,"IBM System x3650 M2  Oct 23, 2009 | HTML | Text",1,IBM,Intel Xeon L5530,2400,2,8,16,8,2053,"['IBM System x3650 M2  Oct 23', ' 2009 ']",2, 2009 ,IBM System x3650 M2  ,Intel
IBM Corporation,"IBM System x3550 M2  Nov 18, 2009 | HTML | Text",1,IBM,Intel Xeon L5530,2400,2,8,16,8,2018,"['IBM System x3550 M2  Nov 18', ' 2009 ']",2, 2009 ,IBM System x3550 M2  ,Intel
IBM Corporation,"IBM System x3200 M3  Nov 18, 2009 | HTML | Text",1,IBM,Intel Xeon X3470,2933,1,4,8,8,2057,"['IBM System x3200 M3  Nov 18', ' 2009 ']",2, 2009 ,IBM System x3200 M3  ,Intel
IBM Corporation,"IBM System x3250 M3  Nov 18, 2009 | HTML | Text",1,IBM,Intel Xeon X3470,2933,1,4,8,8,2098,"['IBM System x3250 M3  Nov 18', ' 2009 ']",2, 2009 ,IBM System x3250 M3  ,Intel
IBM Corporation,"IBM System x3400 M2  Dec 2, 2009 | HTML | Text",1,IBM,Intel Xeon E5540,2533,2,8,16,8,1865,"['IBM System x3400 M2  Dec 2', ' 2009 ']",2, 2009 ,IBM System x3400 M2 ,Intel
IBM Corporation,"IBM System x iDataPlex dx360 M3 IBM iDataPlex 2U Flex chassis  Apr 7, 2010 | HTML | Text",2,IBM,Intel Xeon X5670,2933,4,24,48,24,3038,"['IBM System x iDataPlex dx360 M3 IBM iDataPlex 2U Flex chassis  Apr 7', ' 2010 ']",2, 2010 ,IBM System x iDataPlex dx360 M3 IBM iDataPlex 2U Flex chassis ,Intel
IBM Corporation,"IBM System x3400 M3  Apr 7, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2660,"['IBM System x3400 M3  Apr 7', ' 2010 ']",2, 2010 ,IBM System x3400 M3 ,Intel
IBM Corporation,"IBM System x3650 M3  Apr 7, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2927,"['IBM System x3650 M3  Apr 7', ' 2010 ']",2, 2010 ,IBM System x3650 M3 ,Intel
IBM Corporation,"IBM System x3550 M3  Apr 7, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2843,"['IBM System x3550 M3  Apr 7', ' 2010 ']",2, 2010 ,IBM System x3550 M3 ,Intel
IBM Corporation,"IBM System x iDataPlex dx360 M3 IBM iDataPlex 2U Flex chassis  Jun 2, 2010 | HTML | Text",2,IBM,Intel Xeon L5640,2267,4,24,48,24,3159,"['IBM System x iDataPlex dx360 M3 IBM iDataPlex 2U Flex chassis  Jun 2', ' 2010 ']",2, 2010 ,IBM System x iDataPlex dx360 M3 IBM iDataPlex 2U Flex chassis ,Intel
IBM Corporation,"System x3620 M3  Jul 6, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2916,"['System x3620 M3  Jul 6', ' 2010 ']",2, 2010 ,System x3620 M3 ,Intel
IBM Corporation,"System x3630 M3  Sep 22, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2550,"['System x3630 M3  Sep 22', ' 2010 ']",2, 2010 ,System x3630 M3  ,Intel
IBM Corporation,"System x3200 M3  Oct 20, 2010 | HTML | Text",1,IBM,Intel Xeon X3480,3067,1,4,8,8,2154,"['System x3200 M3  Oct 20', ' 2010 ']",2, 2010 ,System x3200 M3  ,Intel
